userName,content,score,reviewCreatedVersion,at,replyContent,repliedAt,content_casefold,content_tokenized,content_stemmed,content_filtered,label
Adenia Ramadhani,"dulu saya suka dengan apk ini, tpi karna hp saya habis diperbaiki jadi semua file di hp saya hilang, termasuk apk Wattpad, lalu, setelah saya download lagi, TIBA TIBA AKUN SAYA TIDAK BISA TERDAFTAR, pakai Facebook ngga bisa, pakai google juga ngga bisa, apalgi lngsng pake email, TETEP SAJA TIDAK BISA, tolong dong ini, klo ngga bisa semua, saya harus daftar pake apa hah?!, pake uang?!, saya mohon TOLONG DIPERBAIKI, karna saya ingin membaca wattpad lagi tapi ngga bisaa😓, saya smpe nangis tau ngga",2,11.15.1,2025-09-29 12:27:46,,,"dulu saya suka dengan apk ini, tpi karna hp saya habis diperbaiki jadi semua file di hp saya hilang, termasuk apk wattpad, lalu, setelah saya download lagi, tiba tiba akun saya tidak bisa terdaftar, pakai facebook ngga bisa, pakai google juga ngga bisa, apalgi lngsng pake email, tetep saja tidak bisa, tolong dong ini, klo ngga bisa semua, saya harus daftar pake apa hah?!, pake uang?!, saya mohon tolong diperbaiki, karna saya ingin membaca wattpad lagi tapi ngga bisaa😓, saya smpe nangis tau ngga","['dulu', 'saya', 'suka', 'dengan', 'aplikasi', 'ini', 'tapi', 'karena', 'hp', 'saya', 'habis', 'diperbaiki', 'jadi', 'semua', 'file', 'di', 'hp', 'saya', 'hilang', 'termasuk', 'aplikasi', 'wattpad', 'lalu', 'setelah', 'saya', 'simpan', 'lagi', 'tiba', 'tiba', 'akun', 'saya', 'tidak', 'bisa', 'terdaftar', 'pakai', 'facebook', 'tidak', 'bisa', 'pakai', 'google', 'juga', 'tidak', 'bisa', 'apalgi', 'lngsng', 'pakai', 'email', 'tetap', 'saja', 'tidak', 'bisa', 'tolong', 'dong', 'ini', 'kalau', 'tidak', 'bisa', 'semua', 'saya', 'harus', 'daftar', 'pakai', 'apa', 'hah', 'pakai', 'uang', 'saya', 'mohon', 'tolong', 'diperbaiki', 'karena', 'saya', 'ingin', 'membaca', 'wattpad', 'lagi', 'tapi', 'tidak', 'bisaa', 'saya', 'smpe', 'nangis', 'tau', 'tidak']","['dulu', 'saya', 'suka', 'dengan', 'aplikasi', 'ini', 'tapi', 'karena', 'hp', 'saya', 'habis', 'baik', 'jadi', 'semua', 'file', 'di', 'hp', 'saya', 'hilang', 'masuk', 'aplikasi', 'wattpad', 'lalu', 'telah', 'saya', 'simpan', 'lagi', 'tiba', 'tiba', 'akun', 'saya', 'tidak', 'bisa', 'daftar', 'pakai', 'facebook', 'tidak', 'bisa', 'pakai', 'google', 'juga', 'tidak', 'bisa', 'apalgi', 'lngsng', 'pakai', 'email', 'tetap', 'saja', 'tidak', 'bisa', 'tolong', 'dong', 'ini', 'kalau', 'tidak', 'bisa', 'semua', 'saya', 'harus', 'daftar', 'pakai', 'apa', 'hah', 'pakai', 'uang', 'saya', 'mohon', 'tolong', 'baik', 'karena', 'saya', 'ingin', 'baca', 'wattpad', 'lagi', 'tapi', 'tidak', 'bisaa', 'saya', 'smpe', 'nang', 'tau', 'tidak']","['suka', 'baik', 'file', 'hilang', 'masuk', 'simpan', 'akun', 'daftar', 'facebook', 'google', 'apalgi', 'lngsng', 'email', 'daftar', 'uang', 'baik', 'baca', 'bisaa', 'smpe', 'nang']",negative
Fc Hollywood,"Bagus. Aplikasi ini jadi tempat saya menyalurkan hobi baca, dan berguna banget jadi tempat nulis dan publish cerita, bagus banget untuk yang hobi menulis atau membaca. Minus dari saya mungkin hanya iklannya yang banyak banget. Overall bagus. Shout out to all the wonderful writters and readers.",5,11.15.1,2025-09-29 11:34:51,,,"bagus. aplikasi ini jadi tempat saya menyalurkan hobi baca, dan berguna banget jadi tempat nulis dan publish cerita, bagus banget untuk yang hobi menulis atau membaca. minus dari saya mungkin hanya iklannya yang banyak banget. overall bagus. shout out to all the wonderful writters and readers.","['bagus', 'aplikasi', 'ini', 'jadi', 'tempat', 'saya', 'menya', 'lurk', 'an', 'hobi', 'baca', 'dan', 'berguna', 'banget', 'jadi', 'tempat', 'nulis', 'dan', 'publish', 'cerita', 'bagus', 'banget', 'untuk', 'yang', 'hobi', 'menulis', 'atau', 'membaca', 'minus', 'dari', 'saya', 'mungkin', 'hanya', 'iklannya', 'yang', 'banyak', 'banget', 'overall', 'bagus', 'shout', 'out', 'to', 'all', 'the', 'wonderful', 'writters', 'and', 'readers']","['bagus', 'aplikasi', 'ini', 'jadi', 'tempat', 'saya', 'menya', 'lurk', 'an', 'hobi', 'baca', 'dan', 'guna', 'banget', 'jadi', 'tempat', 'nulis', 'dan', 'publish', 'cerita', 'bagus', 'banget', 'untuk', 'yang', 'hobi', 'tulis', 'atau', 'baca', 'minus', 'dari', 'saya', 'mungkin', 'hanya', 'iklan', 'yang', 'banyak', 'banget', 'overall', 'bagus', 'shout', 'out', 'to', 'all', 'the', 'wonderful', 'writters', 'and', 'readers']","['menya', 'lurk', 'an', 'hobi', 'baca', 'nulis', 'publish', 'cerita', 'hobi', 'tulis', 'baca', 'minus', 'iklan', 'overall', 'shout', 'out', 'to', 'all', 'the', 'wonderful', 'writters', 'and', 'readers']",positive
Putu Putu,"baguss bangett, cuman banyak iklan jadi terganggu",5,11.8.0,2025-09-29 11:12:45,,,"baguss bangett, cuman banyak iklan jadi terganggu","['bagus', 'banget', 'cuma', 'banyak', 'iklan', 'jadi', 'terganggu']","['bagus', 'banget', 'cuma', 'banyak', 'iklan', 'jadi', 'ganggu']",['iklan'],positive
Wahyu 1234,"aplikasi yang seru dan bagus , walau kadang susah di buka dan sering update tapi tetap bagus dan sesuai seperti cerita yang kita inginkan.",4,11.15.1,2025-09-29 10:58:36,,,"aplikasi yang seru dan bagus , walau kadang susah di buka dan sering update tapi tetap bagus dan sesuai seperti cerita yang kita inginkan.","['aplikasi', 'yang', 'seru', 'dan', 'bagus', 'walau', 'kadang', 'susah', 'di', 'buka', 'dan', 'sering', 'update', 'tapi', 'tetap', 'bagus', 'dan', 'sesuai', 'seperti', 'cerita', 'yang', 'kita', 'inginkan']","['aplikasi', 'yang', 'seru', 'dan', 'bagus', 'walau', 'kadang', 'susah', 'di', 'buka', 'dan', 'sering', 'update', 'tapi', 'tetap', 'bagus', 'dan', 'sesuai', 'seperti', 'cerita', 'yang', 'kita', 'ingin']","['seru', 'susah', 'update', 'cerita']",positive
Al_ faruqq,"sekarang wattpad banyak bug padahal sering update, gk kayak dulu,",2,11.15.1,2025-09-29 10:51:42,,,"sekarang wattpad banyak bug padahal sering update, gk kayak dulu,","['sekarang', 'wattpad', 'banyak', 'bug', 'padahal', 'sering', 'update', 'tidak', 'seperti', 'dulu']","['sekarang', 'wattpad', 'banyak', 'bug', 'padahal', 'sering', 'update', 'tidak', 'seperti', 'dulu']","['bug', 'update']",negative
Denok manies Jogja,"Aplikasi favorit sejak 2020 ,, tpi makin kesini makin kesono , gua gak bisa masuk, hari ini udah 3X download 3 hapus, coba masuk gagal lagi. Wifi rumah lancar jaya padahal, Arrgghhhhh pengen ngamuk 😤😤😤😭😭😭😭",3,11.15.1,2025-09-29 10:37:47,,,"aplikasi favorit sejak 2020 ,, tpi makin kesini makin kesono , gua gak bisa masuk, hari ini udah 3x download 3 hapus, coba masuk gagal lagi. wifi rumah lancar jaya padahal, arrgghhhhh pengen ngamuk 😤😤😤😭😭😭😭","['aplikasi', 'favorit', 'sejak', 'tapi', 'makin', 'kesini', 'makin', 'kesono', 'aku', 'tidak', 'bisa', 'masuk', 'hari', 'ini', 'sudah', 'kali', 'simpan', 'hapus', 'coba', 'masuk', 'gagal', 'lagi', 'wifi', 'rumah', 'lancar', 'jaya', 'padahal', 'arrggh', 'pengen', 'ngamuk']","['aplikasi', 'favorit', 'sejak', 'tapi', 'makin', 'kesini', 'makin', 'sono', 'aku', 'tidak', 'bisa', 'masuk', 'hari', 'ini', 'sudah', 'kali', 'simpan', 'hapus', 'coba', 'masuk', 'gagal', 'lagi', 'wifi', 'rumah', 'lancar', 'jaya', 'padahal', 'arrggh', 'ken', 'ngamuk']","['favorit', 'sejak', 'sono', 'masuk', 'simpan', 'hapus', 'masuk', 'gagal', 'wifi', 'rumah', 'jaya', 'arrggh', 'ngamuk']",neutral
Pengguna Google,ini Wattpad kenapa ya kalo mau masuk aplikasinya suka bug. tolong diperbaiki udah lama banget permasalahan ini tapi tetep kalo update tetep ada bugnya,3,11.15.1,2025-09-29 09:37:50,,,ini wattpad kenapa ya kalo mau masuk aplikasinya suka bug. tolong diperbaiki udah lama banget permasalahan ini tapi tetep kalo update tetep ada bugnya,"['ini', 'wattpad', 'kenapa', 'iya', 'kalau', 'mau', 'masuk', 'tolong', 'as', 'in', 'iya', 'suka', 'bug', 'tolong', 'diperbaiki', 'sudah', 'lama', 'banget', 'per', 'masalah', 'an', 'ini', 'tapi', 'tetap', 'kalau', 'update', 'tetap', 'ada', 'bug']","['ini', 'wattpad', 'kenapa', 'iya', 'kalau', 'mau', 'masuk', 'tolong', 'as', 'in', 'iya', 'suka', 'bug', 'tolong', 'baik', 'sudah', 'lama', 'banget', 'per', 'masalah', 'an', 'ini', 'tapi', 'tetap', 'kalau', 'update', 'tetap', 'ada', 'bug']","['masuk', 'as', 'in', 'suka', 'bug', 'baik', 'lama', 'masalah', 'an', 'update', 'bug']",neutral
Ba,kenapa sekarang hanya sampe 2 bacaan offlinenya dan yang paling menyebalkan saat membaca tiba-tiba masuk ke PlayStore,3,11.15.1,2025-09-29 08:52:18,,,kenapa sekarang hanya sampe 2 bacaan offlinenya dan yang paling menyebalkan saat membaca tiba-tiba masuk ke playstore,"['kenapa', 'sekarang', 'hanya', 'sampai', 'bacaan', 'offlinenya', 'dan', 'yang', 'paling', 'men', 'ye', 'balkan', 'saat', 'membaca', 'tiba', 'tiba', 'masuk', 'ke', 'playstore']","['kenapa', 'sekarang', 'hanya', 'sampai', 'baca', 'offlinenya', 'dan', 'yang', 'paling', 'men', 'ye', 'bal', 'saat', 'baca', 'tiba', 'tiba', 'masuk', 'ke', 'playstore']","['baca', 'offlinenya', 'ye', 'bal', 'baca', 'masuk', 'playstore']",neutral
Inaya Athifa,"Hello, I really like this application but please fix it because there are too many bugs, for example when I want to enter the Wattpad application, the writing says ""internet failed"" but when I check my internet, it's not a problem (aka my internet is fine) but there is always the writing ""internet failed"", please fix this. The rest is good. And if the application no longer says ""internet failed"" I will give it five stars, aka perfect.",4,11.15.1,2025-09-29 08:09:21,,,"hello, i really like this application but please fix it because there are too many bugs, for example when i want to enter the wattpad application, the writing says ""internet failed"" but when i check my internet, it's not a problem (aka my internet is fine) but there is always the writing ""internet failed"", please fix this. the rest is good. and if the application no longer says ""internet failed"" i will give it five stars, aka perfect.","['hello', 'really', 'like', 'this', 'application', 'but', 'tolong', 'fix', 'it', 'because', 'there', 'are', 'too', 'many', 'bugs', 'for', 'example', 'when', 'want', 'to', 'enter', 'the', 'wattpad', 'application', 'the', 'writing', 'says', 'internet', 'failed', 'but', 'when', 'check', 'my', 'internet', 'it', 'not', 'problem', 'aka', 'my', 'internet', 'is', 'fine', 'but', 'there', 'is', 'always', 'the', 'writing', 'internet', 'failed', 'tolong', 'fix', 'this', 'the', 'rest', 'is', 'good', 'and', 'if', 'the', 'application', 'no', 'longer', 'says', 'internet', 'failed', 'will', 'give', 'it', 'five', 'stars', 'aka', 'perfect']","['hello', 'really', 'like', 'this', 'application', 'but', 'tolong', 'fix', 'it', 'because', 'there', 'are', 'too', 'many', 'bugs', 'for', 'example', 'when', 'want', 'to', 'enter', 'the', 'wattpad', 'application', 'the', 'writing', 'says', 'internet', 'failed', 'but', 'when', 'check', 'my', 'internet', 'it', 'not', 'problem', 'aka', 'my', 'internet', 'is', 'fine', 'but', 'there', 'is', 'always', 'the', 'writing', 'internet', 'failed', 'tolong', 'fix', 'this', 'the', 'rest', 'is', 'good', 'and', 'if', 'the', 'application', 'no', 'longer', 'says', 'internet', 'failed', 'will', 'give', 'it', 'five', 'stars', 'aka', 'perfect']","['hello', 'really', 'like', 'this', 'application', 'but', 'it', 'because', 'there', 'are', 'too', 'many', 'bugs', 'for', 'example', 'when', 'want', 'to', 'enter', 'the', 'application', 'the', 'writing', 'says', 'internet', 'failed', 'but', 'when', 'check', 'my', 'internet', 'it', 'not', 'problem', 'aka', 'my', 'internet', 'is', 'fine', 'but', 'there', 'is', 'always', 'the', 'writing', 'internet', 'failed', 'this', 'the', 'rest', 'is', 'good', 'and', 'if', 'the', 'application', 'no', 'longer', 'says', 'internet', 'failed', 'will', 'give', 'it', 'five', 'stars', 'aka', 'perfect']",positive
zero.ze.24,banyak bug saat akan mengulangi bacaan lagi saat sudah membaca cerita dan ingin mengulang cerita tersebut tiba tiba ceritanya tidak bisa di buka lagi,2,,2025-09-29 07:36:54,,,banyak bug saat akan mengulangi bacaan lagi saat sudah membaca cerita dan ingin mengulang cerita tersebut tiba tiba ceritanya tidak bisa di buka lagi,"['banyak', 'bug', 'saat', 'akan', 'mengulangi', 'bacaan', 'lagi', 'saat', 'sudah', 'membaca', 'cerita', 'dan', 'ingin', 'mengulang', 'cerita', 'tersebut', 'tiba', 'tiba', 'ceritanya', 'tidak', 'bisa', 'di', 'buka', 'lagi']","['banyak', 'bug', 'saat', 'akan', 'ulang', 'baca', 'lagi', 'saat', 'sudah', 'baca', 'cerita', 'dan', 'ingin', 'ulang', 'cerita', 'sebut', 'tiba', 'tiba', 'cerita', 'tidak', 'bisa', 'di', 'buka', 'lagi']","['bug', 'baca', 'baca', 'cerita', 'cerita', 'sebut', 'cerita']",negative
karenina pratiwi,sering banget eror,2,11.15.1,2025-09-29 06:48:00,,,sering banget eror,"['sering', 'banget', 'error']","['sering', 'banget', 'error']",['error'],negative
Ati Endang,"bagus juga apk ini ,tapi...ini kenapa ga bisa offline ya sedih banget",5,11.13.0,2025-09-29 04:33:02,,,"bagus juga apk ini ,tapi...ini kenapa ga bisa offline ya sedih banget","['bagus', 'juga', 'aplikasi', 'ini', 'tapi', 'ini', 'kenapa', 'tidak', 'bisa', 'offline', 'iya', 'sedih', 'banget']","['bagus', 'juga', 'aplikasi', 'ini', 'tapi', 'ini', 'kenapa', 'tidak', 'bisa', 'offline', 'iya', 'sedih', 'banget']","['offline', 'sedih']",positive
Campak Nsin,bug terus tolong perbaiki,1,11.15.1,2025-09-29 00:08:45,,,bug terus tolong perbaiki,"['bug', 'terus', 'tolong', 'perbaiki']","['bug', 'terus', 'tolong', 'baik']","['bug', 'baik']",negative
Alifa_iz,"kenapa tiba"" wattpadnya harus login lagi, jadinya bacaanku hilang semua😭😭,aku udah login diakun yang sama loh.",4,,2025-09-28 23:51:37,,,"kenapa tiba"" wattpadnya harus login lagi, jadinya bacaanku hilang semua😭😭,aku udah login diakun yang sama loh.","['kenapa', 'tiba', 'wattpad', 'harus', 'login', 'lagi', 'jadinya', 'bacaanku', 'hilang', 'semua', 'aku', 'sudah', 'login', 'diakun', 'yang', 'sama', 'loh']","['kenapa', 'tiba', 'wattpad', 'harus', 'login', 'lagi', 'jadi', 'baca', 'hilang', 'semua', 'aku', 'sudah', 'login', 'akun', 'yang', 'sama', 'loh']","['login', 'baca', 'hilang', 'login', 'akun']",positive
Laras Azis,EH CUKIMAY WATTPAD ANYING MANA BISA GITU COK AKU LUAMYAN LAMA PAKAI WATTPAD DARI 2020 KOK SEKARANG UNDUHAN BUAT BACA OFFLINE CUMA BISA 2??? PMKST??? ANW Wattpad GUE SELALU UPDATE OTOMATIS YAA!! DAN WAKTU GUE MAU BACA OFFLINE KOUTA NYA CUMA 2 CERITA TOK??? ARE U SERIOUS?! BITJ FIX UR APP!,1,,2025-09-28 17:32:48,,,eh cukimay wattpad anying mana bisa gitu cok aku luamyan lama pakai wattpad dari 2020 kok sekarang unduhan buat baca offline cuma bisa 2??? pmkst??? anw wattpad gue selalu update otomatis yaa!! dan waktu gue mau baca offline kouta nya cuma 2 cerita tok??? are u serious?! bitj fix ur app!,"['eh', 'cukimay', 'wattpad', 'anying', 'mana', 'bisa', 'gitu', 'cok', 'aku', 'luamyan', 'lama', 'pakai', 'wattpad', 'dari', 'kok', 'sekarang', 'unduhan', 'buat', 'baca', 'offline', 'cuma', 'bisa', 'pmkst', 'anw', 'wattpad', 'aku', 'selalu', 'update', 'otomatis', 'iya', 'dan', 'waktu', 'aku', 'mau', 'baca', 'offline', 'kouta', 'nya', 'cuma', 'cerita', 'tok', 'are', 'serious', 'bitj', 'fix', 'ur', 'aplikasi']","['eh', 'cukimay', 'wattpad', 'anying', 'mana', 'bisa', 'gitu', 'cok', 'aku', 'luamyan', 'lama', 'pakai', 'wattpad', 'dari', 'kok', 'sekarang', 'unduh', 'buat', 'baca', 'offline', 'cuma', 'bisa', 'pmkst', 'anw', 'wattpad', 'aku', 'selalu', 'update', 'otomatis', 'iya', 'dan', 'waktu', 'aku', 'mau', 'baca', 'offline', 'kouta', 'nya', 'cuma', 'cerita', 'tok', 'are', 'serious', 'bitj', 'fix', 'ur', 'aplikasi']","['cukimay', 'anying', 'cok', 'luamyan', 'lama', 'unduh', 'baca', 'offline', 'pmkst', 'anw', 'update', 'otomatis', 'waktu', 'baca', 'offline', 'kouta', 'cerita', 'tok', 'are', 'serious', 'bitj', 'ur']",negative
Peachiee,please Wattpad tambahin fitur buat pindah-pindah akun dong.. masa hrs keluar masuk terus?? ribet bgt jujur 😭,3,11.15.1,2025-09-28 16:56:03,,,please wattpad tambahin fitur buat pindah-pindah akun dong.. masa hrs keluar masuk terus?? ribet bgt jujur 😭,"['tolong', 'wattpad', 'tambahin', 'fitur', 'buat', 'pindah', 'pindah', 'akun', 'dong', 'masa', 'harus', 'keluar', 'masuk', 'terus', 'ribet', 'banget', 'jujur']","['tolong', 'wattpad', 'tambahin', 'fitur', 'buat', 'pindah', 'pindah', 'akun', 'dong', 'masa', 'harus', 'keluar', 'masuk', 'terus', 'ribet', 'banget', 'jujur']","['fitur', 'akun', 'keluar', 'masuk', 'ribet']",neutral
Chelsea 123,aplikasi ini cocok untuk org yg suka membaca dan ingin menulis sebuah novel,5,11.12.1,2025-09-28 16:42:26,,,aplikasi ini cocok untuk org yg suka membaca dan ingin menulis sebuah novel,"['aplikasi', 'ini', 'cocok', 'untuk', 'org', 'yang', 'suka', 'membaca', 'dan', 'ingin', 'menulis', 'sebuah', 'novel']","['aplikasi', 'ini', 'cocok', 'untuk', 'org', 'yang', 'suka', 'baca', 'dan', 'ingin', 'tulis', 'buah', 'novel']","['cocok', 'org', 'suka', 'baca', 'tulis', 'buah', 'novel']",positive
Anggot Gile,sangat bagus👍,5,,2025-09-28 16:27:38,,,sangat bagus👍,"['sangat', 'bagus']","['sangat', 'bagus']",[],positive
Loly Loly,"susah login pdhl sinyal wifi bagus,knpa jadi error gini sekarang",1,11.14.1,2025-09-28 14:57:35,,,"susah login pdhl sinyal wifi bagus,knpa jadi error gini sekarang","['susah', 'login', 'padahal', 'sinyal', 'wifi', 'bagus', 'kenapa', 'jadi', 'error', 'gini', 'sekarang']","['susah', 'login', 'padahal', 'sinyal', 'wifi', 'bagus', 'kenapa', 'jadi', 'error', 'gin', 'sekarang']","['susah', 'login', 'sinyal', 'wifi', 'error']",negative
El Zaza,apk ini sangat bagus buat saya yang sangat gabutt ini untk menggisi waktu luang saya and apk ini juga bisa pake mode ofline jadi sangat di butuh kan saat waktu nggak ada kouta,5,11.14.1,2025-09-28 13:37:33,,,apk ini sangat bagus buat saya yang sangat gabutt ini untk menggisi waktu luang saya and apk ini juga bisa pake mode ofline jadi sangat di butuh kan saat waktu nggak ada kouta,"['aplikasi', 'ini', 'sangat', 'bagus', 'buat', 'saya', 'yang', 'sangat', 'gabutt', 'ini', 'untk', 'menggisi', 'waktu', 'luang', 'saya', 'and', 'aplikasi', 'ini', 'juga', 'bisa', 'pakai', 'mode', 'ofline', 'jadi', 'sangat', 'di', 'butuh', 'kan', 'saat', 'waktu', 'tidak', 'ada', 'kouta']","['aplikasi', 'ini', 'sangat', 'bagus', 'buat', 'saya', 'yang', 'sangat', 'gabutt', 'ini', 'untk', 'menggisi', 'waktu', 'luang', 'saya', 'and', 'aplikasi', 'ini', 'juga', 'bisa', 'pakai', 'mode', 'ofline', 'jadi', 'sangat', 'di', 'butuh', 'kan', 'saat', 'waktu', 'tidak', 'ada', 'kouta']","['gabutt', 'untk', 'menggisi', 'waktu', 'luang', 'and', 'mode', 'ofline', 'butuh', 'waktu', 'kouta']",positive
Ajeng Aprilia,"sering ngeleg, cepet banget updatenya jadi males. setelah update gaada perubahan. yg bikin seru cuma ceritanya doang. download juga karena gabut kalau offline mau ngapain",3,11.15.1,2025-09-28 11:55:38,,,"sering ngeleg, cepet banget updatenya jadi males. setelah update gaada perubahan. yg bikin seru cuma ceritanya doang. download juga karena gabut kalau offline mau ngapain","['sering', 'ngeleg', 'cepet', 'banget', 'update', 'jadi', 'males', 'setelah', 'update', 'gaada', 'perubahan', 'yang', 'bikin', 'seru', 'cuma', 'ceritanya', 'doang', 'simpan', 'juga', 'karena', 'gabut', 'kalau', 'offline', 'mau', 'ngapain']","['sering', 'ngeleg', 'cepet', 'banget', 'update', 'jadi', 'males', 'telah', 'update', 'gaada', 'ubah', 'yang', 'bikin', 'seru', 'cuma', 'cerita', 'doang', 'simpan', 'juga', 'karena', 'gabut', 'kalau', 'offline', 'mau', 'ngapain']","['ngeleg', 'cepet', 'update', 'males', 'update', 'seru', 'cerita', 'simpan', 'offline', 'ngapain']",neutral
Intan Indriany,"baguss, tapi suka error knpa ya?",4,11.15.1,2025-09-28 11:45:15,,,"baguss, tapi suka error knpa ya?","['bagus', 'tapi', 'suka', 'error', 'kenapa', 'iya']","['bagus', 'tapi', 'suka', 'error', 'kenapa', 'iya']","['suka', 'error']",positive
Putri Kim,bagus but semua draf gw kaga ada!!,5,11.14.1,2025-09-28 11:16:52,,,bagus but semua draf gw kaga ada!!,"['bagus', 'but', 'semua', 'draft', 'aku', 'tidak', 'ada']","['bagus', 'but', 'semua', 'draft', 'aku', 'tidak', 'ada']","['but', 'draft']",positive
Lia Meylia,"R U KNOWW!???, GR"" NI APP GUEE JADII ASING SM ORANG. klo gw kasi alasannya juga ga bakalan ekspek btw NII APP BAGUSS BANGETT GUEE RECOMMEND...",5,11.15.1,2025-09-28 09:13:58,,,"r u knoww!???, gr"" ni app guee jadii asing sm orang. klo gw kasi alasannya juga ga bakalan ekspek btw nii app baguss bangett guee recommend...","['knoww', 'gr', 'ini', 'aplikasi', 'guee', 'jadii', 'asing', 'sama', 'orang', 'kalau', 'aku', 'kasi', 'alasannya', 'juga', 'tidak', 'bakalan', 'ekspek', 'btw', 'nii', 'aplikasi', 'bagus', 'banget', 'guee', 'recommend']","['knoww', 'gr', 'ini', 'aplikasi', 'guee', 'jadi', 'asing', 'sama', 'orang', 'kalau', 'aku', 'kasi', 'alas', 'juga', 'tidak', 'bakal', 'ekspek', 'btw', 'nii', 'aplikasi', 'bagus', 'banget', 'guee', 'recommend']","['knoww', 'gr', 'guee', 'asing', 'bakal', 'ekspek', 'btw', 'nii', 'guee', 'recommend']",positive
Ian Sutian,ga jelas,1,,2025-09-28 08:55:00,,,ga jelas,"['tidak', 'jelas']","['tidak', 'jelas']",[],negative
Shella Agustin,ini wp knpa dahhh mau login susah sekalii tolong dong wpppp,2,11.15.1,2025-09-28 07:10:43,,,ini wp knpa dahhh mau login susah sekalii tolong dong wpppp,"['ini', 'wattpad', 'kenapa', 'dah', 'mau', 'login', 'susah', 'sekalii', 'tolong', 'dong', 'wp']","['ini', 'wattpad', 'kenapa', 'dah', 'mau', 'login', 'susah', 'sekali', 'tolong', 'dong', 'wp']","['login', 'susah', 'wp']",negative
Nur Rul,"tolong balikin baca Wattpad versi offline nya.. 25 doang loh itu, kok tiba-tiba jadi 2 offline:(",5,11.15.1,2025-09-28 06:36:41,,,"tolong balikin baca wattpad versi offline nya.. 25 doang loh itu, kok tiba-tiba jadi 2 offline:(","['tolong', 'kembalikan', 'baca', 'wattpad', 'versi', 'offline', 'nya', 'doang', 'loh', 'itu', 'kok', 'tiba', 'tiba', 'jadi', 'offline']","['tolong', 'kembali', 'baca', 'wattpad', 'versi', 'offline', 'nya', 'doang', 'loh', 'itu', 'kok', 'tiba', 'tiba', 'jadi', 'offline']","['baca', 'versi', 'offline', 'offline']",positive
ca zuha0.0,makin lama makin ga jls banyak bugnya,1,,2025-09-28 06:24:03,,,makin lama makin ga jls banyak bugnya,"['makin', 'lama', 'makin', 'tidak', 'jelas', 'banyak', 'bug']","['makin', 'lama', 'makin', 'tidak', 'jelas', 'banyak', 'bug']","['lama', 'bug']",negative
Suryani Arta Fedi,"Aplikasi ini lumayan bagus cuman banyak iklan nya yang dicari kadang muncul kadang enggak tapi gak apa ini aja udh bagus cuman lebih baik iklan nya dikurangi gak terlalu banyak semoga membantu, dan juga kadang-kadang masuk nya lama dan lelet banget, jadinya buat kesel. kadang juga klo misalnya cari sesuatu tentang romance malah yang lain yang muncul",4,11.3.1,2025-09-28 05:20:23,,,"aplikasi ini lumayan bagus cuman banyak iklan nya yang dicari kadang muncul kadang enggak tapi gak apa ini aja udh bagus cuman lebih baik iklan nya dikurangi gak terlalu banyak semoga membantu, dan juga kadang-kadang masuk nya lama dan lelet banget, jadinya buat kesel. kadang juga klo misalnya cari sesuatu tentang romance malah yang lain yang muncul","['aplikasi', 'ini', 'lumayan', 'bagus', 'cuma', 'banyak', 'iklan', 'nya', 'yang', 'dicari', 'kadang', 'muncul', 'kadang', 'enggak', 'tapi', 'tidak', 'apa', 'ini', 'aja', 'sudah', 'bagus', 'cuma', 'lebih', 'baik', 'iklan', 'nya', 'dikurangi', 'tidak', 'terlalu', 'banyak', 'semoga', 'membantu', 'dan', 'juga', 'kadang', 'kadang', 'masuk', 'nya', 'lama', 'dan', 'lelet', 'banget', 'jadinya', 'buat', 'kesel', 'kadang', 'juga', 'kalau', 'misalnya', 'cari', 'sesuatu', 'tentang', 'romance', 'malah', 'yang', 'lain', 'yang', 'muncul']","['aplikasi', 'ini', 'lumayan', 'bagus', 'cuma', 'banyak', 'iklan', 'nya', 'yang', 'cari', 'kadang', 'muncul', 'kadang', 'enggak', 'tapi', 'tidak', 'apa', 'ini', 'aja', 'sudah', 'bagus', 'cuma', 'lebih', 'baik', 'iklan', 'nya', 'rang', 'tidak', 'terlalu', 'banyak', 'moga', 'bantu', 'dan', 'juga', 'kadang', 'kadang', 'masuk', 'nya', 'lama', 'dan', 'lelet', 'banget', 'jadi', 'buat', 'kesel', 'kadang', 'juga', 'kalau', 'misal', 'cari', 'sesuatu', 'tentang', 'romance', 'malah', 'yang', 'lain', 'yang', 'muncul']","['iklan', 'cari', 'baik', 'iklan', 'rang', 'masuk', 'lama', 'lelet', 'kesel', 'cari', 'sesuatu', 'romance']",positive
