userName,content,score,reviewCreatedVersion,at,replyContent,repliedAt,content_casefold,content_tokenized,content_stemmed,content_filtered,label
Caca Ranau,"bagus kok apk nya, cuma banyak iklannya doang, iklannya bisa ga dikurangin?? kenapa mendadak ga bisa login ya??",4,11.13.0,2025-09-07 01:43:01,,,"bagus kok apk nya, cuma banyak iklannya doang, iklannya bisa ga dikurangin?? kenapa mendadak ga bisa login ya??","['bagus', 'kok', 'aplikasi', 'nya', 'cuma', 'banyak', 'iklannya', 'doang', 'iklannya', 'bisa', 'tidak', 'dikurangin', 'kenapa', 'mendadak', 'tidak', 'bisa', 'login', 'iya']","['bagus', 'kok', 'aplikasi', 'nya', 'cuma', 'banyak', 'iklan', 'doang', 'iklan', 'bisa', 'tidak', 'rangin', 'kenapa', 'dadak', 'tidak', 'bisa', 'login', 'iya']","['iklan', 'iklan', 'dadak', 'login']",negative
Erlita Arsyfa Salsabila,𝘴𝘢𝘯𝘨𝘢𝘵 𝘣𝘢𝘨𝘶𝘴,5,,2025-09-07 01:19:02,,,𝘴𝘢𝘯𝘨𝘢𝘵 𝘣𝘢𝘨𝘶𝘴,"['sangat', 'bagus']","['sangat', 'bagus']",[],positive
Khalisah Azyan nuzula putri,"jelas dia bagus, bahkan sangat bagus tapi kadang suka error. saya nulis satu draft disitu di buatnya dua, tapi di buka ga ada. pas saya publish baru empat disitu di buatnya lima, dan satu chapter tu jadi dua ke publish tapi saya ga bisa hapus.",5,11.14.0,2025-09-07 00:47:39,,,"jelas dia bagus, bahkan sangat bagus tapi kadang suka error. saya nulis satu draft disitu di buatnya dua, tapi di buka ga ada. pas saya publish baru empat disitu di buatnya lima, dan satu chapter tu jadi dua ke publish tapi saya ga bisa hapus.","['jelas', 'dia', 'bagus', 'bahkan', 'sangat', 'bagus', 'tapi', 'kadang', 'suka', 'error', 'saya', 'nulis', 'satu', 'draft', 'disitu', 'di', 'buatnya', 'dua', 'tapi', 'di', 'buka', 'tidak', 'ada', 'pas', 'saya', 'publish', 'baru', 'empat', 'disitu', 'di', 'buatnya', 'lima', 'dan', 'satu', 'chapter', 'tu', 'jadi', 'dua', 'ke', 'publish', 'tapi', 'saya', 'tidak', 'bisa', 'hapus']","['jelas', 'dia', 'bagus', 'bahkan', 'sangat', 'bagus', 'tapi', 'kadang', 'suka', 'error', 'saya', 'nulis', 'satu', 'draft', 'situ', 'di', 'buat', 'dua', 'tapi', 'di', 'buka', 'tidak', 'ada', 'pas', 'saya', 'publish', 'baru', 'empat', 'situ', 'di', 'buat', 'lima', 'dan', 'satu', 'chapter', 'tu', 'jadi', 'dua', 'ke', 'publish', 'tapi', 'saya', 'tidak', 'bisa', 'hapus']","['suka', 'error', 'nulis', 'draft', 'situ', 'publish', 'empat', 'situ', 'lima', 'chapter', 'publish', 'hapus']",positive
Apriliantii,"udh pake ni apk dri th 2018 tapi makin kesini bukannya tambah bagus, malah tambah jelek.",2,11.14.0,2025-09-07 00:44:50,,,"udh pake ni apk dri th 2018 tapi makin kesini bukannya tambah bagus, malah tambah jelek.","['sudah', 'pakai', 'ini', 'aplikasi', 'dari', 'th', 'tapi', 'makin', 'kesini', 'bukannya', 'tambah', 'bagus', 'malah', 'tambah', 'jelek']","['sudah', 'pakai', 'ini', 'aplikasi', 'dari', 'th', 'tapi', 'makin', 'kesini', 'bukan', 'tambah', 'bagus', 'malah', 'tambah', 'jelek']","['th', 'jelek']",positive
Marda Lisnapratama,boleh meminta pengembalian dana gk sih? aku gk sengaja berlangganan pelisss tolongin mana 499rb lgi kaget banget sebanyak ituu😭🙏🏻,3,,2025-09-07 00:01:02,,,boleh meminta pengembalian dana gk sih? aku gk sengaja berlangganan pelisss tolongin mana 499rb lgi kaget banget sebanyak ituu😭🙏🏻,"['boleh', 'meminta', 'pen', 'gem', 'balian', 'dana', 'tidak', 'sih', 'aku', 'tidak', 'sengaja', 'erlang', 'gan', 'an', 'pelis', 'tolongin', 'mana', 'rb', 'lagi', 'kaget', 'banget', 'sebanyak', 'ituu']","['boleh', 'minta', 'pen', 'gem', 'balian', 'dana', 'tidak', 'sih', 'aku', 'tidak', 'sengaja', 'erlang', 'gan', 'an', 'pel', 'tolongin', 'mana', 'rb', 'lagi', 'kaget', 'banget', 'banyak', 'ituu']","['gem', 'balian', 'dana', 'sengaja', 'an', 'pel', 'tolongin', 'rb', 'kaget', 'ituu']",positive
andhin ayuningtyas,kemanan data lemah,1,10.31.1,2025-09-06 22:30:28,,,kemanan data lemah,"['kemanan', 'data', 'lemah']","['keman', 'data', 'lemah']","['keman', 'data', 'lemah']",positive
Widia Putri,"sinting, di upgrade ni makin lama makin menjadi dulu bacaan offline maks 25 sekarang cuman 2 anying, gila",1,10.50.0,2025-09-06 16:13:31,,,"sinting, di upgrade ni makin lama makin menjadi dulu bacaan offline maks 25 sekarang cuman 2 anying, gila","['sinting', 'di', 'upgrade', 'ini', 'makin', 'lama', 'makin', 'menjadi', 'dulu', 'bacaan', 'offline', 'maks', 'sekarang', 'cuma', 'anying', 'gila']","['sinting', 'di', 'upgrade', 'ini', 'makin', 'lama', 'makin', 'jadi', 'dulu', 'baca', 'offline', 'maks', 'sekarang', 'cuma', 'anying', 'gila']","['sinting', 'upgrade', 'lama', 'baca', 'offline', 'maks', 'anying', 'gila']",negative
Bela Cantikk,enakkk pokonya,5,,2025-09-06 15:49:34,,,enakkk pokonya,"['enak', 'pokonya']","['enak', 'poko']","['enak', 'poko']",positive
jian anak baik,cerita cerita bagus dan bisa mendapatkan uang bagi penulis,5,11.13.0,2025-09-06 15:29:00,,,cerita cerita bagus dan bisa mendapatkan uang bagi penulis,"['cerita', 'cerita', 'bagus', 'dan', 'bisa', 'men', 'dapat', 'kan', 'uang', 'bagi', 'penulis']","['cerita', 'cerita', 'bagus', 'dan', 'bisa', 'men', 'dapat', 'kan', 'uang', 'bagi', 'tulis']","['cerita', 'cerita', 'uang', 'tulis']",positive
Chintya he,"Ini kenapa banyak iklannya ya? kemarin kemarin biasa aja. iklan gak terlalu banyak. kenapa sekarang banyak banget? sehabis baca bab ini terus mau ke bab selanjutnya ada aja iklan. mana banyak banget. bisa kayaknya 3 iklanan. mana iklan judol. perlu update lagi, untuk kenyamanan bersama 🙏🏼",2,11.13.0,2025-09-06 15:17:07,,,"ini kenapa banyak iklannya ya? kemarin kemarin biasa aja. iklan gak terlalu banyak. kenapa sekarang banyak banget? sehabis baca bab ini terus mau ke bab selanjutnya ada aja iklan. mana banyak banget. bisa kayaknya 3 iklanan. mana iklan judol. perlu update lagi, untuk kenyamanan bersama 🙏🏼","['ini', 'kenapa', 'banyak', 'iklannya', 'iya', 'kemarin', 'kemarin', 'biasa', 'aja', 'iklan', 'tidak', 'terlalu', 'banyak', 'kenapa', 'sekarang', 'banyak', 'banget', 'sehabis', 'baca', 'bab', 'ini', 'terus', 'mau', 'ke', 'bab', 'se', 'lanjut', 'nya', 'ada', 'aja', 'iklan', 'mana', 'banyak', 'banget', 'bisa', 'kayaknya', 'iklanan', 'mana', 'iklan', 'judol', 'perlu', 'update', 'lagi', 'untuk', 'kenyamanan', 'bersama']","['ini', 'kenapa', 'banyak', 'iklan', 'iya', 'kemarin', 'kemarin', 'biasa', 'aja', 'iklan', 'tidak', 'terlalu', 'banyak', 'kenapa', 'sekarang', 'banyak', 'banget', 'habis', 'baca', 'bab', 'ini', 'terus', 'mau', 'ke', 'bab', 'se', 'lanjut', 'nya', 'ada', 'aja', 'iklan', 'mana', 'banyak', 'banget', 'bisa', 'kayak', 'iklan', 'mana', 'iklan', 'judol', 'perlu', 'update', 'lagi', 'untuk', 'nyaman', 'sama']","['iklan', 'iklan', 'baca', 'bab', 'bab', 'iklan', 'iklan', 'iklan', 'update', 'nyaman']",negative
rosydiana rasyid,sangat seru ketika membacanya,5,,2025-09-06 14:56:10,,,sangat seru ketika membacanya,"['sangat', 'seru', 'ketika', 'membacanya']","['sangat', 'seru', 'ketika', 'baca']","['seru', 'baca']",positive
Meka Suci,"aplikasinya sangat bagus aku suka banget...soalnya kita bisa mengunduh beberapa cerita untuk dibaca secara offline, terus bisa komentar soal cerita yang kita baca. hanya saja terlalu banyak unsur adegan dewasanya, jadi pembaca harus sangat bijak dalam memilih bacaan",5,11.11.1,2025-09-06 14:28:55,,,"aplikasinya sangat bagus aku suka banget...soalnya kita bisa mengunduh beberapa cerita untuk dibaca secara offline, terus bisa komentar soal cerita yang kita baca. hanya saja terlalu banyak unsur adegan dewasanya, jadi pembaca harus sangat bijak dalam memilih bacaan","['tolong', 'as', 'in', 'iya', 'sangat', 'bagus', 'aku', 'suka', 'banget', 'soalnya', 'kita', 'bisa', 'mengunduh', 'beberapa', 'cerita', 'untuk', 'dibaca', 'secara', 'offline', 'terus', 'bisa', 'komentar', 'soal', 'cerita', 'yang', 'kita', 'baca', 'hanya', 'saja', 'terlalu', 'banyak', 'unsur', 'adegan', 'dewasanya', 'jadi', 'pembaca', 'harus', 'sangat', 'bijak', 'dalam', 'memilih', 'bacaan']","['tolong', 'as', 'in', 'iya', 'sangat', 'bagus', 'aku', 'suka', 'banget', 'soal', 'kita', 'bisa', 'unduh', 'beberapa', 'cerita', 'untuk', 'baca', 'cara', 'offline', 'terus', 'bisa', 'komentar', 'soal', 'cerita', 'yang', 'kita', 'baca', 'hanya', 'saja', 'terlalu', 'banyak', 'unsur', 'adegan', 'dewasa', 'jadi', 'baca', 'harus', 'sangat', 'bijak', 'dalam', 'pilih', 'baca']","['as', 'in', 'suka', 'unduh', 'cerita', 'baca', 'offline', 'komentar', 'cerita', 'baca', 'unsur', 'adegan', 'dewasa', 'baca', 'bijak', 'baca']",positive
Kirana Najma,tidak bisa login ke akun saya,1,11.13.0,2025-09-06 14:20:07,,,tidak bisa login ke akun saya,"['tidak', 'bisa', 'login', 'ke', 'akun', 'saya']","['tidak', 'bisa', 'login', 'ke', 'akun', 'saya']","['login', 'akun']",negative
Januar Iskandar,"kukasih bintang 2 dulu deh serius udah 10 lebih saya berusaha daftar tapi gak bisa bisa terdaftar padahal udah bener semua ini gimana bantuin dong! saya terpaksa baca di google beberapa bulan tapi tiba tiba disuruh daftar saya coba daftar gak bisa mulai Gmail, Facebook, Google serba gak bisa! serius saya mau baca di apk Wattpad ini tapi kok ribet banget!? tolong secepatnya jangan sampai gak bisa terdaftar! kalau gak lama lama Wattpadnya saya uninstall nanti kalau gini terus serius udah muak..!",2,11.2.1,2025-09-06 14:17:20,,,"kukasih bintang 2 dulu deh serius udah 10 lebih saya berusaha daftar tapi gak bisa bisa terdaftar padahal udah bener semua ini gimana bantuin dong! saya terpaksa baca di google beberapa bulan tapi tiba tiba disuruh daftar saya coba daftar gak bisa mulai gmail, facebook, google serba gak bisa! serius saya mau baca di apk wattpad ini tapi kok ribet banget!? tolong secepatnya jangan sampai gak bisa terdaftar! kalau gak lama lama wattpadnya saya uninstall nanti kalau gini terus serius udah muak..!","['kukasih', 'bintang', 'dulu', 'deh', 'serius', 'sudah', 'lebih', 'saya', 'berusaha', 'daftar', 'tapi', 'tidak', 'bisa', 'bisa', 'terdaftar', 'padahal', 'sudah', 'benar', 'semua', 'ini', 'gimana', 'bantuin', 'dong', 'saya', 'terpaksa', 'baca', 'di', 'google', 'beberapa', 'bulan', 'tapi', 'tiba', 'tiba', 'disuruh', 'daftar', 'saya', 'coba', 'daftar', 'tidak', 'bisa', 'mulai', 'gmail', 'facebook', 'google', 'serba', 'tidak', 'bisa', 'serius', 'saya', 'mau', 'baca', 'di', 'aplikasi', 'wattpad', 'ini', 'tapi', 'kok', 'ribet', 'banget', 'tolong', 'secepatnya', 'jangan', 'sampai', 'tidak', 'bisa', 'terdaftar', 'kalau', 'tidak', 'lama', 'lama', 'wattpad', 'saya', 'uninstall', 'nanti', 'kalau', 'gini', 'terus', 'serius', 'sudah', 'muak']","['kasih', 'bintang', 'dulu', 'deh', 'serius', 'sudah', 'lebih', 'saya', 'usaha', 'daftar', 'tapi', 'tidak', 'bisa', 'bisa', 'daftar', 'padahal', 'sudah', 'benar', 'semua', 'ini', 'gimana', 'bantuin', 'dong', 'saya', 'paksa', 'baca', 'di', 'google', 'beberapa', 'bulan', 'tapi', 'tiba', 'tiba', 'suruh', 'daftar', 'saya', 'coba', 'daftar', 'tidak', 'bisa', 'mulai', 'gmail', 'facebook', 'google', 'serba', 'tidak', 'bisa', 'serius', 'saya', 'mau', 'baca', 'di', 'aplikasi', 'wattpad', 'ini', 'tapi', 'kok', 'ribet', 'banget', 'tolong', 'cepat', 'jangan', 'sampai', 'tidak', 'bisa', 'daftar', 'kalau', 'tidak', 'lama', 'lama', 'wattpad', 'saya', 'uninstall', 'nanti', 'kalau', 'gin', 'terus', 'serius', 'sudah', 'muak']","['bintang', 'usaha', 'daftar', 'daftar', 'bantuin', 'paksa', 'baca', 'google', 'daftar', 'daftar', 'gmail', 'facebook', 'google', 'serba', 'baca', 'ribet', 'cepat', 'daftar', 'lama', 'lama', 'uninstall', 'muak']",negative
Himami firdausi,"Wattpad skrng knp klau pkek wifi gak bisa ya.. milih"" Wifi-nya kadang bisa kadang nggak bisa.. tolong dong kak biar dibenahi lagi...",4,,2025-09-06 14:06:35,,,"wattpad skrng knp klau pkek wifi gak bisa ya.. milih"" wifi-nya kadang bisa kadang nggak bisa.. tolong dong kak biar dibenahi lagi...","['wattpad', 'sekarang', 'kenapa', 'klau', 'pkek', 'wifi', 'tidak', 'bisa', 'iya', 'milih', 'wifi', 'nya', 'kadang', 'bisa', 'kadang', 'tidak', 'bisa', 'tolong', 'dong', 'kak', 'biar', 'dibenahi', 'lagi']","['wattpad', 'sekarang', 'kenapa', 'klau', 'pkek', 'wifi', 'tidak', 'bisa', 'iya', 'milih', 'wifi', 'nya', 'kadang', 'bisa', 'kadang', 'tidak', 'bisa', 'tolong', 'dong', 'kak', 'biar', 'benah', 'lagi']","['klau', 'pkek', 'wifi', 'milih', 'wifi', 'benah']",negative
Devi Fitriyanti,"Bertahun2 bca wattpad... Bru kali ini bner2 kecewa update aplikasi nya... Nyesel update...masa tiap ganti halaman iklan trus... bikin g nyaman baca cerita... iklan sewajar nya dong, jangan tiap ganti halaman iklan terus... malesin bgt. mana sekarang tiap ada cerita yg update part baru, butuh berkali2 klik baru bisa buka. bner2 parah",1,11.13.0,2025-09-06 13:41:48,,,"bertahun2 bca wattpad... bru kali ini bner2 kecewa update aplikasi nya... nyesel update...masa tiap ganti halaman iklan trus... bikin g nyaman baca cerita... iklan sewajar nya dong, jangan tiap ganti halaman iklan terus... malesin bgt. mana sekarang tiap ada cerita yg update part baru, butuh berkali2 klik baru bisa buka. bner2 parah","['bertahun', 'bca', 'wattpad', 'bru', 'kali', 'ini', 'bner', 'kecewa', 'update', 'aplikasi', 'nya', 'nyesel', 'update', 'masa', 'tiap', 'ganti', 'halaman', 'iklan', 'terus', 'bikin', 'tidak', 'nyaman', 'baca', 'cerita', 'iklan', 'sewajar', 'nya', 'dong', 'jangan', 'tiap', 'ganti', 'halaman', 'iklan', 'terus', 'malesin', 'banget', 'mana', 'sekarang', 'tiap', 'ada', 'cerita', 'yang', 'update', 'part', 'baru', 'butuh', 'berkali', 'klik', 'baru', 'bisa', 'buka', 'bner', 'parah']","['tahun', 'bca', 'wattpad', 'bru', 'kali', 'ini', 'bner', 'kecewa', 'update', 'aplikasi', 'nya', 'nyesel', 'update', 'masa', 'tiap', 'ganti', 'halaman', 'iklan', 'terus', 'bikin', 'tidak', 'nyaman', 'baca', 'cerita', 'iklan', 'wajar', 'nya', 'dong', 'jangan', 'tiap', 'ganti', 'halaman', 'iklan', 'terus', 'malesin', 'banget', 'mana', 'sekarang', 'tiap', 'ada', 'cerita', 'yang', 'update', 'part', 'baru', 'butuh', 'kali', 'klik', 'baru', 'bisa', 'buka', 'bner', 'parah']","['bca', 'bru', 'bner', 'kecewa', 'update', 'nyesel', 'update', 'halaman', 'iklan', 'nyaman', 'baca', 'cerita', 'iklan', 'wajar', 'halaman', 'iklan', 'malesin', 'cerita', 'update', 'part', 'butuh', 'klik', 'bner']",negative
Fauziya Ziya,aplikasi nya bagus banget tapi ada kekurangan nya masa wifi udah lancar masih gak bisa di buka terus pas mau baca harus nunggu lama sampe bisa padahal wifi lancar tolong di perbaiki ya aplikasi nya soalnya udah bagus tapi masa lemot di buka,3,11.13.0,2025-09-06 13:20:01,,,aplikasi nya bagus banget tapi ada kekurangan nya masa wifi udah lancar masih gak bisa di buka terus pas mau baca harus nunggu lama sampe bisa padahal wifi lancar tolong di perbaiki ya aplikasi nya soalnya udah bagus tapi masa lemot di buka,"['aplikasi', 'nya', 'bagus', 'banget', 'tapi', 'ada', 'kekurangan', 'nya', 'masa', 'wifi', 'sudah', 'lancar', 'masih', 'tidak', 'bisa', 'di', 'buka', 'terus', 'pas', 'mau', 'baca', 'harus', 'nunggu', 'lama', 'sampai', 'bisa', 'padahal', 'wifi', 'lancar', 'tolong', 'di', 'perbaiki', 'iya', 'aplikasi', 'nya', 'soalnya', 'sudah', 'bagus', 'tapi', 'masa', 'lag', 'di', 'buka']","['aplikasi', 'nya', 'bagus', 'banget', 'tapi', 'ada', 'kurang', 'nya', 'masa', 'wifi', 'sudah', 'lancar', 'masih', 'tidak', 'bisa', 'di', 'buka', 'terus', 'pas', 'mau', 'baca', 'harus', 'nunggu', 'lama', 'sampai', 'bisa', 'padahal', 'wifi', 'lancar', 'tolong', 'di', 'baik', 'iya', 'aplikasi', 'nya', 'soal', 'sudah', 'bagus', 'tapi', 'masa', 'lag', 'di', 'buka']","['wifi', 'baca', 'lama', 'wifi', 'baik', 'lag']",positive
Anggi Wulandari,"yang bener aja anjirrr masa setiap gulir bab selanjutnya iklan terus mana iklannya pinjol, jangkrik lah",2,11.13.0,2025-09-06 12:17:53,,,"yang bener aja anjirrr masa setiap gulir bab selanjutnya iklan terus mana iklannya pinjol, jangkrik lah","['yang', 'benar', 'aja', 'anjir', 'masa', 'setiap', 'gulir', 'bab', 'se', 'lanjut', 'nya', 'iklan', 'terus', 'mana', 'iklannya', 'pinjol', 'jangkrik', 'lah']","['yang', 'benar', 'aja', 'anjir', 'masa', 'tiap', 'gulir', 'bab', 'se', 'lanjut', 'nya', 'iklan', 'terus', 'mana', 'iklan', 'pinjol', 'jangkrik', 'lah']","['anjir', 'gulir', 'bab', 'iklan', 'iklan', 'pinjol', 'jangkrik']",negative
Happyaja Official,"sekarang knp gaa bissa makek wifi bukaanya, hrs makek kuota data internett keenapaa. kann ssamma sama internet wehh",1,,2025-09-06 12:01:02,,,"sekarang knp gaa bissa makek wifi bukaanya, hrs makek kuota data internett keenapaa. kann ssamma sama internet wehh","['sekarang', 'kenapa', 'gaa', 'bissa', 'makek', 'wifi', 'bukaanya', 'harus', 'makek', 'kuota', 'data', 'internett', 'keenapaa', 'kann', 'ssamma', 'sama', 'internet', 'wehh']","['sekarang', 'kenapa', 'gaa', 'bissa', 'makek', 'wifi', 'bukaanya', 'harus', 'makek', 'kuota', 'data', 'internett', 'keenapaa', 'kann', 'ssamma', 'sama', 'internet', 'wehh']","['gaa', 'bissa', 'makek', 'wifi', 'bukaanya', 'makek', 'kuota', 'data', 'internett', 'keenapaa', 'kann', 'ssamma', 'internet', 'wehh']",negative
Hapisaa,"apk nya bagus bgt,kita jadi bisa baca buku/novel tanpa beli di rl , pkoknya ini bagus bgtt de",5,,2025-09-06 11:07:48,,,"apk nya bagus bgt,kita jadi bisa baca buku/novel tanpa beli di rl , pkoknya ini bagus bgtt de","['aplikasi', 'nya', 'bagus', 'banget', 'kita', 'jadi', 'bisa', 'baca', 'buku', 'novel', 'tanpa', 'beli', 'di', 'rl', 'pkoknya', 'ini', 'bagus', 'banget', 'de']","['aplikasi', 'nya', 'bagus', 'banget', 'kita', 'jadi', 'bisa', 'baca', 'buku', 'novel', 'tanpa', 'beli', 'di', 'rl', 'pkoknya', 'ini', 'bagus', 'banget', 'de']","['baca', 'buku', 'novel', 'beli', 'rl', 'pkoknya', 'de']",positive
Wajiha Shafa,"Adakah yang bisa bantu jawab di sini? Aku nggak bisa login ke akunku sendiri. Ada tulisannya ""Saat ini anda tidak bisa login. coba lagi nanti. kode 16"" gitu.",3,,2025-09-06 10:44:18,,,"adakah yang bisa bantu jawab di sini? aku nggak bisa login ke akunku sendiri. ada tulisannya ""saat ini anda tidak bisa login. coba lagi nanti. kode 16"" gitu.","['adakah', 'yang', 'bisa', 'bantu', 'jawab', 'di', 'sini', 'aku', 'tidak', 'bisa', 'login', 'ke', 'akunku', 'sendiri', 'ada', 'tulisannya', 'saat', 'ini', 'anda', 'tidak', 'bisa', 'login', 'coba', 'lagi', 'nanti', 'kode', 'gitu']","['ada', 'yang', 'bisa', 'bantu', 'jawab', 'di', 'sini', 'aku', 'tidak', 'bisa', 'login', 'ke', 'akun', 'sendiri', 'ada', 'tulis', 'saat', 'ini', 'anda', 'tidak', 'bisa', 'login', 'coba', 'lagi', 'nanti', 'kode', 'gitu']","['login', 'akun', 'tulis', 'login', 'kode']",negative
Nurdian taufik,"Skrng kecewa bgt udh nyaman baca di sini ehk mlh jdi kek gini jadi online trs bntr"" iklan jadi gk nyaman bacanya jadi bosen iklan trs udh gitu online lgi",1,8.78.0,2025-09-06 10:19:30,,,"skrng kecewa bgt udh nyaman baca di sini ehk mlh jdi kek gini jadi online trs bntr"" iklan jadi gk nyaman bacanya jadi bosen iklan trs udh gitu online lgi","['sekarang', 'kecewa', 'banget', 'sudah', 'nyaman', 'baca', 'di', 'sini', 'ehk', 'mlh', 'jadi', 'sepeti', 'gini', 'jadi', 'online', 'terus', 'bntr', 'iklan', 'jadi', 'tidak', 'nyaman', 'bacanya', 'jadi', 'bosen', 'iklan', 'terus', 'sudah', 'gitu', 'online', 'lagi']","['sekarang', 'kecewa', 'banget', 'sudah', 'nyaman', 'baca', 'di', 'sini', 'ehk', 'mlh', 'jadi', 'sepet', 'gin', 'jadi', 'online', 'terus', 'bntr', 'iklan', 'jadi', 'tidak', 'nyaman', 'baca', 'jadi', 'bosen', 'iklan', 'terus', 'sudah', 'gitu', 'online', 'lagi']","['kecewa', 'nyaman', 'baca', 'ehk', 'mlh', 'online', 'bntr', 'iklan', 'nyaman', 'baca', 'bosen', 'iklan', 'online']",positive
Mimi Saga,gak bisa login knpa ya,1,11.13.0,2025-09-06 09:55:14,,,gak bisa login knpa ya,"['tidak', 'bisa', 'login', 'kenapa', 'iya']","['tidak', 'bisa', 'login', 'kenapa', 'iya']",['login'],negative
Legerdie Indra,"pemilik wattpad, kalian tau gk sih ide itu susah?! bayangin AKU SELALU DI SURUH REVISI GEGARA DARI PERANGKAT LAIN DAN PAS UDH KU PULIHIN TETEP GK BISA, UDH KU SIMPEN TULISAN NYA ILANG! GUE MOHON BGT DIJAWAB DAN DI PERBAIKI SECEPAT CEPATNYA! INI TUH MASAPAH YANG PENTING BAGIKU YANG JADI PENULIS!",2,11.13.0,2025-09-06 08:29:46,,,"pemilik wattpad, kalian tau gk sih ide itu susah?! bayangin aku selalu di suruh revisi gegara dari perangkat lain dan pas udh ku pulihin tetep gk bisa, udh ku simpen tulisan nya ilang! gue mohon bgt dijawab dan di perbaiki secepat cepatnya! ini tuh masapah yang penting bagiku yang jadi penulis!","['pemilik', 'wattpad', 'kalian', 'tau', 'tidak', 'sih', 'ide', 'itu', 'susah', 'bayangin', 'aku', 'selalu', 'di', 'suruh', 'revisi', 'gegara', 'dari', 'perangkat', 'lain', 'dan', 'pas', 'sudah', 'ku', 'pulihin', 'tetap', 'tidak', 'bisa', 'sudah', 'ku', 'simpen', 'tulisan', 'nya', 'hilang', 'aku', 'mohon', 'banget', 'dijawab', 'dan', 'di', 'perbaiki', 'secepat', 'cepatnya', 'ini', 'tuh', 'masapah', 'yang', 'penting', 'bagiku', 'yang', 'jadi', 'penulis']","['milik', 'wattpad', 'kalian', 'tau', 'tidak', 'sih', 'ide', 'itu', 'susah', 'bayangin', 'aku', 'selalu', 'di', 'suruh', 'revisi', 'gegara', 'dari', 'perangkat', 'lain', 'dan', 'pas', 'sudah', 'ku', 'pulihin', 'tetap', 'tidak', 'bisa', 'sudah', 'ku', 'simpen', 'tulis', 'nya', 'hilang', 'aku', 'mohon', 'banget', 'jawab', 'dan', 'di', 'baik', 'cepat', 'cepat', 'ini', 'tuh', 'masapah', 'yang', 'penting', 'bagi', 'yang', 'jadi', 'tulis']","['milik', 'susah', 'bayangin', 'revisi', 'gegara', 'perangkat', 'pulihin', 'simpen', 'tulis', 'hilang', 'baik', 'cepat', 'cepat', 'masapah', 'penting', 'tulis']",negative
